t q1 q2 q3 q4 q5 
38.2100000000 0.0018521609 0.0053180881 0.0089344426 0.0169067508 0.0254550583 
38.2200000000 0.0018629204 0.0053337232 0.0089184501 0.0169198391 0.0253928245 
38.2300000000 0.0018620163 0.0053551316 0.0089189382 0.0169636702 0.0253652916 
38.2400000000 0.0018720185 0.0053819957 0.0089259495 0.0169856932 0.0252974194 
38.2500000000 0.0018714279 0.0053767250 0.0089393499 0.0170405862 0.0252703473 
38.2600000000 0.0018817523 0.0053815159 0.0089650706 0.0170743945 0.0252432607 
38.2700000000 0.0018815899 0.0053987070 0.0089947555 0.0171438273 0.0252067856 
38.2800000000 0.0018939898 0.0054211285 0.0090318068 0.0171200603 0.0252096573 
38.2900000000 0.0018922279 0.0054087254 0.0090195652 0.0170732417 0.0251752236 
38.3000000000 0.0019030400 0.0054085657 0.0090138866 0.0170593214 0.0251892947 
38.3100000000 0.0019019164 0.0054130081 0.0090241155 0.0170227403 0.0252206233 
38.3200000000 0.0019129540 0.0054274531 0.0090342876 0.0170181448 0.0252157228 
38.3300000000 0.0019114504 0.0054612016 0.0090509078 0.0170238790 0.0252867893 
38.3400000000 0.0019221130 0.0054463129 0.0090837311 0.0170278297 0.0253214055 
38.3500000000 0.0019232158 0.0054438041 0.0091369444 0.0170427197 0.0253466574 
38.3600000000 0.0019350230 0.0054509706 0.0091272374 0.0170565440 0.0254131401 
38.3700000000 0.0019345925 0.0054700484 0.0091179685 0.0170819902 0.0254815080 
38.3800000000 0.0019469270 0.0054567954 0.0091246851 0.0171227450 0.0255657768 
38.3900000000 0.0019479993 0.0054600947 0.0091372822 0.0171606819 0.0256160699 
38.4000000000 0.0019615453 0.0054680495 0.0091527433 0.0172104457 0.0256815627 
38.4100000000 0.0019624561 0.0054838897 0.0091971273 0.0172619900 0.0257636032 
38.4200000000 0.0019747860 0.0055137327 0.0092462021 0.0172063007 0.0258775008 
38.4300000000 0.0019753405 0.0055051753 0.0092276600 0.0171968104 0.0257886226 
38.4400000000 0.0019882732 0.0055064207 0.0092152563 0.0171829587 0.0257164065 
38.4500000000 0.0019840072 0.0055194101 0.0092309319 0.0171837289 0.0256744532 
38.4600000000 0.0019932201 0.0055424259 0.0092493898 0.0171804726 0.0256464077 
38.4700000000 0.0019893137 0.0055386183 0.0092711865 0.0171701546 0.0256076295 
38.4800000000 0.0019982095 0.0055380372 0.0093117742 0.0171774592 0.0255331001 
38.4900000000 0.0019952526 0.0055554676 0.0093025595 0.0171781658 0.0255361607 
38.5000000000 0.0020042109 0.0055845732 0.0092989125 0.0172120545 0.0255513816 
38.5100000000 0.0020019877 0.0056177078 0.0092958465 0.0172243494 0.0255082138 
38.5200000000 0.0020119142 0.0056165683 0.0093104160 0.0172485599 0.0255053441 
38.5300000000 0.0020114814 0.0056256320 0.0093370362 0.0173038987 0.0255493447 
38.5400000000 0.0020244448 0.0056447167 0.0093820263 0.0173743269 0.0255595931 
38.5500000000 0.0020259419 0.0056745793 0.0094314562 0.0174405108 0.0255869211 
38.5600000000 0.0020397466 0.0056651396 0.0094182322 0.0173926899 0.0256273326 
38.5700000000 0.0020397393 0.0056660696 0.0094232160 0.0173391173 0.0256696688 
38.5800000000 0.0020533196 0.0056836545 0.0094309282 0.0173055598 0.0257266861 
38.5900000000 0.0020541561 0.0057118488 0.0094614608 0.0172662082 0.0258045752 
38.6000000000 0.0020687273 0.0057527274 0.0094980046 0.0172599878 0.0258474025 
38.6100000000 0.0020682081 0.0057407146 0.0095382861 0.0172603401 0.0259056219 
38.6200000000 0.0020827598 0.0057458701 0.0095981909 0.0172727456 0.0258805818 
38.6300000000 0.0020825692 0.0057614480 0.0095800687 0.0172851471 0.0257960632 
38.6400000000 0.0020959984 0.0057889480 0.0095804541 0.0173100618 0.0257271590 
38.6500000000 0.0020920026 0.0057744838 0.0095837439 0.0173144179 0.0256725392 
38.6600000000 0.0021015392 0.0057768675 0.0096024989 0.0173523491 0.0256472354 
38.6700000000 0.0020974599 0.0057893986 0.0096245664 0.0174145878 0.0256109414 
38.6800000000 0.0021067742 0.0058203458 0.0096624979 0.0174764282 0.0255866373 
38.6900000000 0.0021059972 0.0058125411 0.0096525219 0.0174406159 0.0255741415 
38.7000000000 0.0021188753 0.0058161535 0.0096547975 0.0173849194 0.0255895590 
38.7100000000 0.0021199067 0.0058297990 0.0096704485 0.0173636250 0.0255938810 
38.7200000000 0.0021348074 0.0058534740 0.0096891260 0.0173228259 0.0256105793 
38.7300000000 0.0021351537 0.0058880044 0.0097250023 0.0173211407 0.0255990334 
38.7400000000 0.0021504054 0.0058771296 0.0097643927 0.0173340458 0.0256559629 
38.7500000000 0.0021560046 0.0058895467 0.0098188656 0.0173451670 0.0257051649 
38.7600000000 0.0021754146 0.0059112450 0.0098209244 0.0173514895 0.0257262624 
38.7700000000 0.0021773816 0.0059397465 0.0098260134 0.0173584925 0.0257611953 
38.7800000000 0.0021953288 0.0059321110 0.0098465365 0.0174056458 0.0258365409 
38.7900000000 0.0021977374 0.0059358111 0.0098686971 0.0174499770 0.0259062926 
38.8000000000 0.0022134422 0.0059485691 0.0099068641 0.0175156421 0.0259820786 
38.8100000000 0.0022139257 0.0059725291 0.0099539163 0.0175793241 0.0260769602 
38.8200000000 0.0022292663 0.0059671747 0.0100052184 0.0176577686 0.0260463701 
38.8300000000 0.0022276924 0.0059717796 0.0099898949 0.0176209678 0.0260090924 
38.8400000000 0.0022408935 0.0059928260 0.0099909558 0.0175884529 0.0259404275 
38.8500000000 0.0022389212 0.0060242249 0.0100078321 0.0175520726 0.0259198155 
38.8600000000 0.0022534625 0.0060660053 0.0100279982 0.0175282019 0.0259374062 
38.8700000000 0.0022505214 0.0060635847 0.0100642986 0.0175348138 0.0259465477 
38.8800000000 0.0022619941 0.0060716946 0.0101173348 0.0175536600 0.0259262611 
38.8900000000 0.0022579271 0.0060968115 0.0101057713 0.0175548638 0.0259186931 
38.9000000000 0.0022697794 0.0061322017 0.0101088934 0.0175728996 0.0259548346 
38.9100000000 0.0022675688 0.0061282889 0.0101275323 0.0176315763 0.0259673343 
38.9200000000 0.0022798746 0.0061341873 0.0101525393 0.0176746449 0.0259927295 
38.9300000000 0.0022774525 0.0061571522 0.0101809571 0.0177151380 0.0260316519 
38.9400000000 0.0022893445 0.0061921739 0.0102242922 0.0177783434 0.0260851141 
38.9500000000 0.0022888620 0.0061880140 0.0102849298 0.0178720612 0.0260897043 
38.9600000000 0.0023037325 0.0062005231 0.0102890826 0.0178249662 0.0261333974 
38.9700000000 0.0023030650 0.0062185139 0.0102998618 0.0177903495 0.0262256951 
38.9800000000 0.0023165121 0.0062535401 0.0103130411 0.0177745286 0.0263377568 
38.9900000000 0.0023145455 0.0063021867 0.0103421000 0.0177709633 0.0264009978 
39.0000000000 0.0023279843 0.0063019184 0.0103875392 0.0177790497 0.0264836366 
39.0100000000 0.0023278680 0.0063142217 0.0104505330 0.0177918031 0.0266124115 
39.0200000000 0.0023431397 0.0063439562 0.0104463284 0.0178299795 0.0265787944 
39.0300000000 0.0023428576 0.0063799084 0.0104584131 0.0178661167 0.0265408027 
39.0400000000 0.0023565532 0.0063779730 0.0104740534 0.0179022437 0.0265073613 
39.0500000000 0.0023546244 0.0063882887 0.0105057040 0.0179355206 0.0264900192 
39.0600000000 0.0023669348 0.0064160470 0.0105420933 0.0180073526 0.0264882797 
39.0700000000 0.0023640798 0.0064498957 0.0105957476 0.0180946637 0.0265059710 
39.0800000000 0.0023752303 0.0064431419 0.0106681260 0.0181696492 0.0264934629 
39.0900000000 0.0023743083 0.0064537386 0.0106642562 0.0181461233 0.0264957213 
39.1000000000 0.0023887366 0.0064764964 0.0106775017 0.0181196500 0.0265125497 
39.1100000000 0.0023859968 0.0065119618 0.0107076333 0.0181159976 0.0265582052 
39.1200000000 0.0023970868 0.0065120600 0.0107312077 0.0181091426 0.0265771032 
39.1300000000 0.0023988975 0.0065178002 0.0107719740 0.0181182358 0.0266128335 
39.1400000000 0.0024134622 0.0065354335 0.0108198773 0.0181250393 0.0266880772 
39.1500000000 0.0024146117 0.0065704645 0.0108097588 0.0181646270 0.0267631962 
39.1600000000 0.0024296104 0.0066188676 0.0108167500 0.0182218752 0.0268590327 
39.1700000000 0.0024286787 0.0066187639 0.0108298069 0.0182784166 0.0269258646 
39.1800000000 0.0024430501 0.0066312013 0.0108584332 0.0183235713 0.0270124583 
39.1900000000 0.0024422601 0.0066562288 0.0109042438 0.0184130387 0.0271204907 
39.2000000000 0.0024557875 0.0066942953 0.0109574805 0.0185027768 0.0272345660 
39.2100000000 0.0024560210 0.0066886825 0.0110300165 0.0186092845 0.0271945664 
39.2200000000 0.0024694007 0.0067006195 0.0110270089 0.0187176455 0.0271605887 
39.2300000000 0.0024695339 0.0067250679 0.0110406026 0.0187019516 0.0271450245 
39.2400000000 0.0024829260 0.0067624897 0.0110623009 0.0186832832 0.0271304042 
39.2500000000 0.0024809352 0.0067629342 0.0111016281 0.0186618983 0.0271338553 
39.2600000000 0.0024930818 0.0067760570 0.0111477151 0.0186626816 0.0271068459 
39.2700000000 0.0024926317 0.0068017858 0.0112131238 0.0186863462 0.0270970846 
39.2800000000 0.0025063088 0.0068406879 0.0112045798 0.0187093298 0.0271242273 
39.2900000000 0.0025054498 0.0068430055 0.0112130946 0.0187635094 0.0271873166 
39.3000000000 0.0025175626 0.0068581989 0.0112297421 0.0188158717 0.0272692942 
39.3100000000 0.0025177579 0.0068862095 0.0112623022 0.0188577341 0.0273220721 
39.3200000000 0.0025298626 0.0069279186 0.0113035456 0.0189329670 0.0273794164 
39.3300000000 0.0025315105 0.0069788807 0.0113530461 0.0190000532 0.0274570463 
39.3400000000 0.0025451119 0.0069820484 0.0114220761 0.0191037904 0.0275564134 
39.3500000000 0.0025445154 0.0069986765 0.0114144344 0.0192467374 0.0276793903 
39.3600000000 0.0025570469 0.0070287953 0.0114237178 0.0192220148 0.0277721447 
39.3700000000 0.0025570582 0.0070734055 0.0114415237 0.0191955709 0.0278759671 
39.3800000000 0.0025700381 0.0070690198 0.0114671304 0.0191967402 0.0280055837 
39.3900000000 0.0025705064 0.0070782099 0.0115106911 0.0191963939 0.0281756260 
39.4000000000 0.0025823691 0.0071077153 0.0115629812 0.0192013167 0.0281724296 
39.4100000000 0.0025820859 0.0071467052 0.0115458413 0.0192581507 0.0281216306 
39.4200000000 0.0025943769 0.0071459315 0.0115468064 0.0193137129 0.0280928705 
39.4300000000 0.0025941099 0.0071586895 0.0115556690 0.0193676583 0.0280846221 
39.4400000000 0.0026056176 0.0071848165 0.0115813825 0.0194504791 0.0281357663 
39.4500000000 0.0026078773 0.0072202978 0.0116149854 0.0195335672 0.0282068696 
39.4600000000 0.0026220019 0.0072153709 0.0116688051 0.0196498741 0.0282356937 
39.4700000000 0.0026233170 0.0072258874 0.0116691794 0.0197739656 0.0282848768 
39.4800000000 0.0026366096 0.0072499907 0.0116777365 0.0198993237 0.0283546855 
39.4900000000 0.0026363868 0.0072829866 0.0116944985 0.0199009431 0.0284458699 
39.5000000000 0.0026481877 0.0073305203 0.0117191253 0.0199004211 0.0285530964 
39.5100000000 0.0026472385 0.0073266066 0.0117603249 0.0198977363 0.0286289427 
39.5200000000 0.0026582486 0.0073428289 0.0118106867 0.0199267758 0.0287340890 
39.5300000000 0.0026586656 0.0073680541 0.0118707660 0.0199539322 0.0288621690 
39.5400000000 0.0026713271 0.0074082886 0.0118651375 0.0200066695 0.0290150908 
39.5500000000 0.0026732454 0.0074040497 0.0118683829 0.0200924272 0.0291894017 
39.5600000000 0.0026865237 0.0074094150 0.0118881709 0.0201782473 0.0293940757 
39.5700000000 0.0026864146 0.0074348126 0.0119162863 0.0202639868 0.0295649938 
39.5800000000 0.0026977741 0.0074701235 0.0119642233 0.0203882399 0.0297656317 
39.5900000000 0.0026986429 0.0074639176 0.0120220997 0.0205136349 0.0297498594 
39.6000000000 0.0027109144 0.0074718124 0.0120190874 0.0206381537 0.0297592917 
39.6100000000 0.0027109900 0.0074949149 0.0120248839 0.0208063266 0.0297928784 
39.6200000000 0.0027226336 0.0075278439 0.0120473712 0.0209448927 0.0297867742 
39.6300000000 0.0027232491 0.0075226613 0.0120786500 0.0209380204 0.0298038655 
39.6400000000 0.0027344694 0.0075312828 0.0121188536 0.0209615390 0.0298397814 
39.6500000000 0.0027348726 0.0075495190 0.0121686964 0.0209831127 0.0298986406 
39.6600000000 0.0027458706 0.0075826615 0.0122290696 0.0210436783 0.0299804004 
39.6700000000 0.0027457284 0.0075807675 0.0122341592 0.0211028740 0.0300254101 
39.6800000000 0.0027564520 0.0075882781 0.0122484710 0.0211603709 0.0300924570 
39.6900000000 0.0027561661 0.0076094510 0.0122718981 0.0212579920 0.0301799290 
39.7000000000 0.0027665331 0.0076454937 0.0123045996 0.0213553076 0.0302913872 
39.7100000000 0.0027673804 0.0076925997 0.0123469455 0.0214519047 0.0304278827 
39.7200000000 0.0027781155 0.0076908516 0.0123996740 0.0215919867 0.0305290092 
39.7300000000 0.0027797924 0.0077031838 0.0123932337 0.0217335553 0.0306545170 
39.7400000000 0.0027915340 0.0077309504 0.0123964839 0.0218733880 0.0308056175 
39.7500000000 0.0027907173 0.0077650327 0.0124089614 0.0220270319 0.0309852472 
39.7600000000 0.0028009608 0.0077607230 0.0124407203 0.0220003173 0.0311955234 
39.7700000000 0.0028014910 0.0077665377 0.0124821632 0.0220180562 0.0314390561 
39.7800000000 0.0028113782 0.0077874867 0.0125340595 0.0220341077 0.0316475182 
39.7900000000 0.0028123636 0.0078186874 0.0125974841 0.0220484089 0.0316496396 
39.8000000000 0.0028235690 0.0078169701 0.0126040026 0.0221355041 0.0316796719 
39.8100000000 0.0028242392 0.0078251397 0.0126205065 0.0221905265 0.0317363304 
39.8200000000 0.0028362240 0.0078485694 0.0126469161 0.0222438690 0.0318189041 
39.8300000000 0.0028366245 0.0078784635 0.0126756067 0.0223392956 0.0318613422 
39.8400000000 0.0028466224 0.0078765465 0.0127145910 0.0224342524 0.0319330423 
39.8500000000 0.0028474485 0.0078845080 0.0127645442 0.0225286681 0.0320304612 
39.8600000000 0.0028578445 0.0079070773 0.0127694241 0.0226677085 0.0321535988 
39.8700000000 0.0028599977 0.0079361882 0.0127849037 0.0228084875 0.0323030576 
39.8800000000 0.0028720219 0.0079769641 0.0128105605 0.0229509582 0.0324141958 
39.8900000000 0.0028759910 0.0079766584 0.0128466270 0.0229592515 0.0325019963 
39.9000000000 0.0028894313 0.0079866425 0.0128859308 0.0229676832 0.0326216485 
39.9100000000 0.0028919134 0.0080117803 0.0129365957 0.0229759415 0.0327676420 
39.9200000000 0.0029040543 0.0080441011 0.0130003702 0.0230279443 0.0329409697 
39.9300000000 0.0029071386 0.0080447904 0.0129957039 0.0230794974 0.0330760966 
39.9400000000 0.0029194084 0.0080522294 0.0130022499 0.0231699058 0.0332381410 
39.9500000000 0.0029200816 0.0080698406 0.0130194891 0.0232602139 0.0334372700 
39.9600000000 0.0029308195 0.0080992085 0.0130466375 0.0233253279 0.0336676299 
39.9700000000 0.0029325898 0.0081012145 0.0130946714 0.0234296720 0.0337076595 
39.9800000000 0.0029437023 0.0081099667 0.0131473730 0.0235345985 0.0337070399 
39.9900000000 0.0029447328 0.0081288155 0.0131465908 0.0236452426 0.0337325970 
40.0000000000 0.0029551571 0.0081552866 0.0131568371 0.0237980968 0.0337830380 
40.0100000000 0.0029570643 0.0081895375 0.0131705750 0.0239543094 0.0338677267 
40.0200000000 0.0029684601 0.0081957471 0.0131948716 0.0241192100 0.0339771686 
40.0300000000 0.0029701233 0.0082091072 0.0132300072 0.0241259923 0.0340488034 
40.0400000000 0.0029809252 0.0082297711 0.0132699883 0.0241332963 0.0341444404 
40.0500000000 0.0029838847 0.0082580534 0.0133221447 0.0241462712 0.0342644473 
40.0600000000 0.0029951386 0.0082577056 0.0133244181 0.0241993227 0.0343734982 
40.0700000000 0.0029973496 0.0082652280 0.0133308459 0.0242526307 0.0345076333 
40.0800000000 0.0030089168 0.0082804666 0.0133486232 0.0243178229 0.0346053379 
40.0900000000 0.0030105989 0.0083030282 0.0133773142 0.0244230402 0.0347278286 
40.1000000000 0.0030217285 0.0083066970 0.0134104829 0.0245301363 0.0348761859 
40.1100000000 0.0030242999 0.0083174775 0.0134560476 0.0246391519 0.0350521935 
40.1200000000 0.0030358376 0.0083354519 0.0134490997 0.0247661146 0.0352683113 
40.1300000000 0.0030373237 0.0083609371 0.0134533988 0.0248960822 0.0354630250 
40.1400000000 0.0030478477 0.0083954536 0.0134619670 0.0250292489 0.0356893494 
40.1500000000 0.0030503606 0.0084002035 0.0134814516 0.0252139464 0.0358978168 
40.1600000000 0.0030611302 0.0084125963 0.0135108774 0.0252307845 0.0361392283 
40.1700000000 0.0030621472 0.0084327627 0.0135451033 0.0252190627 0.0363446779 
40.1800000000 0.0030724921 0.0084618238 0.0135852035 0.0252227115 0.0363395533 
40.1900000000 0.0030729674 0.0084637617 0.0135840180 0.0252672154 0.0363644684 
40.2000000000 0.0030818536 0.0084734323 0.0135882604 0.0253134001 0.0364177634 
40.2100000000 0.0030831576 0.0084908514 0.0136028236 0.0253611144 0.0364985183 
40.2200000000 0.0030926719 0.0085170590 0.0136275374 0.0254537846 0.0365418652 
40.2300000000 0.0030935986 0.0085530903 0.0136572009 0.0255489966 0.0366118989 
40.2400000000 0.0031020458 0.0085559944 0.0136920971 0.0256188480 0.0366728177 
40.2500000000 0.0031025852 0.0085677636 0.0137397117 0.0257283183 0.0367600066 
40.2600000000 0.0031105018 0.0085884721 0.0137407813 0.0258554006 0.0368122668 
40.2700000000 0.0031118004 0.0086188087 0.0137468585 0.0259872147 0.0369038669 
40.2800000000 0.0031195681 0.0086160794 0.0137640586 0.0261338389 0.0370216072 
40.2900000000 0.0031219511 0.0086224537 0.0137852544 0.0262930312 0.0371660950 
40.3000000000 0.0031310057 0.0086376305 0.0138178499 0.0262984927 0.0373506943 
40.3100000000 0.0031324216 0.0086614008 0.0138563508 0.0263075268 0.0375039880 
40.3200000000 0.0031400744 0.0086921462 0.0138582183 0.0263570755 0.0376398138 
40.3300000000 0.0031408610 0.0086976266 0.0138704456 0.0263964702 0.0378040292 
40.3400000000 0.0031476471 0.0087094164 0.0138876715 0.0264393053 0.0379983895 
40.3500000000 0.0031485256 0.0087266276 0.0139029635 0.0265209087 0.0381610815 
40.3600000000 0.0031558110 0.0087530091 0.0139292409 0.0266059987 0.0383670755 
40.3700000000 0.0031572468 0.0087539217 0.0139610698 0.0266749845 0.0384021640 
40.3800000000 0.0031648966 0.0087635333 0.0139992770 0.0267473975 0.0384657321 
40.3900000000 0.0031656333 0.0087757947 0.0140008662 0.0268675592 0.0384646402 
40.4000000000 0.0031725861 0.0087967467 0.0140137383 0.0269933053 0.0384919967 
40.4100000000 0.0031725606 0.0088249795 0.0140316452 0.0271049132 0.0385460953 
40.4200000000 0.0031783401 0.0088312026 0.0140559447 0.0272218565 0.0386261020 
40.4300000000 0.0031790215 0.0088404231 0.0140782753 0.0272446362 0.0386879719 
40.4400000000 0.0031848164 0.0088585018 0.0141123821 0.0272714620 0.0387753587 
40.4500000000 0.0031854417 0.0088838794 0.0141547253 0.0272928876 0.0388882428 
40.4600000000 0.0031909678 0.0088821006 0.0141619152 0.0273189234 0.0390275136 
40.4700000000 0.0031912186 0.0088898143 0.0141758884 0.0273816026 0.0390971629 
40.4800000000 0.0031962804 0.0089036006 0.0141889260 0.0274480745 0.0392069117 
40.4900000000 0.0031960784 0.0089208333 0.0142133850 0.0274942345 0.0393431738 
40.5000000000 0.0032005164 0.0089475521 0.0142441203 0.0275612585 0.0395198967 
40.5100000000 0.0032004075 0.0089498815 0.0142816608 0.0276644041 0.0396705970 
40.5200000000 0.0032043747 0.0089591611 0.0143285571 0.0277731078 0.0398079215 
40.5300000000 0.0032047013 0.0089714396 0.0143314939 0.0278633189 0.0399740067 
40.5400000000 0.0032084851 0.0089927474 0.0143419515 0.0279669637 0.0401710186 
40.5500000000 0.0032088809 0.0089942331 0.0143597524 0.0281199887 0.0403423883 
40.5600000000 0.0032126911 0.0090019981 0.0143823989 0.0282566733 0.0405614432 
40.5700000000 0.0032137617 0.0090133654 0.0144065242 0.0284015978 0.0405798684 
40.5800000000 0.0032176837 0.0090317491 0.0144387707 0.0283853656 0.0405712022 
